MACHINE_ID,TIMESTAMP,MESSAGE,ERROR
224d1cf88daf44b8a20734f479a0f5ed,1688126791259871, level 1 action backoff sleep 2.340488664s,MESSAGE= level 1 action backoff sleep 2.340488664s
224d1cf88daf44b8a20734f479a0f5ed,1688126793606082, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126793620981, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable
224d1cf88daf44b8a20734f479a0f5ed,1688126793622836, level 1 action backoff sleep 4.506218855s,MESSAGE= level 1 action backoff sleep 4.506218855s
224d1cf88daf44b8a20734f479a0f5ed,1688126798137228, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126798156662, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable
224d1cf88daf44b8a20734f479a0f5ed,1688126798161053, level 1 action backoff sleep 3.221479586s,MESSAGE= level 1 action backoff sleep 3.221479586s
224d1cf88daf44b8a20734f479a0f5ed,1688126801387284, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126801409328, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable
224d1cf88daf44b8a20734f479a0f5ed,1688126801410498, level 1 action backoff sleep 5.608623477s,MESSAGE= level 1 action backoff sleep 5.608623477s
224d1cf88daf44b8a20734f479a0f5ed,1688126807027858, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126807063458, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable
224d1cf88daf44b8a20734f479a0f5ed,1688126807063458, level 1 action backoff sleep 7.649837917s,MESSAGE= level 1 action backoff sleep 7.649837917s
224d1cf88daf44b8a20734f479a0f5ed,1688126814712570, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126814727983, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable
224d1cf88daf44b8a20734f479a0f5ed,1688126814729405, level 1 action backoff sleep 15.394871241s,MESSAGE= level 1 action backoff sleep 15.394871241s
224d1cf88daf44b8a20734f479a0f5ed,1688126830146098, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126830158756, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: lookup smartconnect.smartwireless.de on 1.0.0.1:53: dial udp 1.0.0.1:53: connect: network is unreachable
224d1cf88daf44b8a20734f479a0f5ed,1688126830160259, level 1 action backoff sleep 29.271137938s,MESSAGE= level 1 action backoff sleep 29.271137938s
224d1cf88daf44b8a20734f479a0f5ed,1688126859460985, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126869458690, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1688126869458690, level 1 action backoff sleep 56.813324746s,MESSAGE= level 1 action backoff sleep 56.813324746s
224d1cf88daf44b8a20734f479a0f5ed,1688126926330589, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126936329231, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1688126936329231, level 1 action backoff sleep 42.855832355s,MESSAGE= level 1 action backoff sleep 42.855832355s
224d1cf88daf44b8a20734f479a0f5ed,1688126979219930, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688126989218796, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1688126989218796, level 1 action backoff sleep 52.839431358s,MESSAGE= level 1 action backoff sleep 52.839431358s
224d1cf88daf44b8a20734f479a0f5ed,1688127042112871, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688127052113857, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1688127052113857, level 1 action backoff sleep 49.08349046s,MESSAGE= level 1 action backoff sleep 49.08349046s
224d1cf88daf44b8a20734f479a0f5ed,1688127101247532, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1688127101568592, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689074870775488, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689074871338256, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689074871939867, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689237740294882, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689237740626996, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689237741048116, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689244289273934, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689244289306824, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689244289935081, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689248512187829, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689248512234680, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689248512942613, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689600755293698, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689600755777711, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689600756403215, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601387475353, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689601387536718, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601397515923, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601397515923, level 1 action backoff sleep 484.444922ms,MESSAGE= level 1 action backoff sleep 484.444922ms
224d1cf88daf44b8a20734f479a0f5ed,1689601398005735, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601408002429, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601408002429, level 1 action backoff sleep 587.275613ms,MESSAGE= level 1 action backoff sleep 587.275613ms
224d1cf88daf44b8a20734f479a0f5ed,1689601408592448, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601418593461, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601418593461, level 1 action backoff sleep 892.239589ms,MESSAGE= level 1 action backoff sleep 892.239589ms
224d1cf88daf44b8a20734f479a0f5ed,1689601419490313, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601429488775, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601429488775, level 1 action backoff sleep 1.989705391s,MESSAGE= level 1 action backoff sleep 1.989705391s
224d1cf88daf44b8a20734f479a0f5ed,1689601431479990, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601441480623, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601441480623, level 1 action backoff sleep 1.818837414s,MESSAGE= level 1 action backoff sleep 1.818837414s
224d1cf88daf44b8a20734f479a0f5ed,1689601443303239, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601453306411, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601453306411, level 1 action backoff sleep 2.669912672s,MESSAGE= level 1 action backoff sleep 2.669912672s
224d1cf88daf44b8a20734f479a0f5ed,1689601455975806, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601465974494, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601465974494, level 1 action backoff sleep 4.902931741s,MESSAGE= level 1 action backoff sleep 4.902931741s
224d1cf88daf44b8a20734f479a0f5ed,1689601470882689, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601480880875, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601480880875, level 1 action backoff sleep 9.146728339s,MESSAGE= level 1 action backoff sleep 9.146728339s
224d1cf88daf44b8a20734f479a0f5ed,1689601490037991, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601500038036, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601500038036, level 1 action backoff sleep 17.459582659s,MESSAGE= level 1 action backoff sleep 17.459582659s
224d1cf88daf44b8a20734f479a0f5ed,1689601517511585, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601527510309, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689601527510309, level 1 action backoff sleep 15.244987964s,MESSAGE= level 1 action backoff sleep 15.244987964s
224d1cf88daf44b8a20734f479a0f5ed,1689601542775114, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689601548129630, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689687167624184, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689687168008826, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689687168721465, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689867834704938, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689867835196357, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689867835695242, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689877715412678, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689877715482088, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689877716052468, level 1 action handshake addr 185.244.193.65:5225,MESSAGE= level 1 action handshake addr 185.244.193.65:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949045175709, level 1 action disconnected,MESSAGE= level 1 action disconnected
224d1cf88daf44b8a20734f479a0f5ed,1689949045253759, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949055182354, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949055239549,failed to start tunnels: failed to connect to server: backoff limit exeded: dial tcp: i/o timeout,MESSAGE=failed to start tunnels: failed to connect to server: backoff limit exeded: dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949055266493,"tunnel.service: Main process exited, code",
224d1cf88daf44b8a20734f479a0f5ed,1689949055476758,tunnel.service: Failed with result 'exit-code'.,MESSAGE=tunnel.service: Failed with result 'exit-code'.
224d1cf88daf44b8a20734f479a0f5ed,1689949055567987,"tunnel.service: Scheduled restart job, restart counter is at 1.",
224d1cf88daf44b8a20734f479a0f5ed,1689949055582343,Stopped SmartWireless Tunnel Daemon.,
224d1cf88daf44b8a20734f479a0f5ed,1689949055640345,Started SmartWireless Tunnel Daemon.,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598, config server_addr: smartconnect.smartwireless.de:5225,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,tls_crt: /data/factory_settings/ssl/moco.crt,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,tls_key: /data/factory_settings/ssl/moco.key,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,root_ca: /data/factory_settings/ssl/smartconnectv2.crt,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,backoff:,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,  interval: 500ms,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,  multiplier: 1.5,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,  max_interval: 1m0s,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,  max_time: 15m0s,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,tunnels:,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,  moco:,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,    proto: sni,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,    addr: localhost:443,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,    host: b344f7d2-8104-4aee-aa6a-3163673b339e.taas.smartwireless.de,
224d1cf88daf44b8a20734f479a0f5ed,1689949055900598,status_port: 4044,
224d1cf88daf44b8a20734f479a0f5ed,1689949055920250, level 1 action start,MESSAGE= level 1 action start
224d1cf88daf44b8a20734f479a0f5ed,1689949055932877, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949065933132, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949065933132, level 1 action backoff sleep 552.330144ms,MESSAGE= level 1 action backoff sleep 552.330144ms
224d1cf88daf44b8a20734f479a0f5ed,1689949066489503, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949076487945, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949076487945, level 1 action backoff sleep 1.080381816s,MESSAGE= level 1 action backoff sleep 1.080381816s
224d1cf88daf44b8a20734f479a0f5ed,1689949077571255, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949087570787, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949087570787, level 1 action backoff sleep 1.31013006s,MESSAGE= level 1 action backoff sleep 1.31013006s
224d1cf88daf44b8a20734f479a0f5ed,1689949088884735, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949098883462, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949098883462, level 1 action backoff sleep 1.582392691s,MESSAGE= level 1 action backoff sleep 1.582392691s
224d1cf88daf44b8a20734f479a0f5ed,1689949100469827, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949110471769, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949110471769, level 1 action backoff sleep 2.340488664s,MESSAGE= level 1 action backoff sleep 2.340488664s
224d1cf88daf44b8a20734f479a0f5ed,1689949112814440, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949122813581, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949122813581, level 1 action backoff sleep 4.506218855s,MESSAGE= level 1 action backoff sleep 4.506218855s
224d1cf88daf44b8a20734f479a0f5ed,1689949127325130, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949137323517, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949137323517, level 1 action backoff sleep 3.221479586s,MESSAGE= level 1 action backoff sleep 3.221479586s
224d1cf88daf44b8a20734f479a0f5ed,1689949140548968, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949150547656, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949150547656, level 1 action backoff sleep 5.608623477s,MESSAGE= level 1 action backoff sleep 5.608623477s
224d1cf88daf44b8a20734f479a0f5ed,1689949156160384, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949166158322, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949166158322, level 1 action backoff sleep 7.649837917s,MESSAGE= level 1 action backoff sleep 7.649837917s
224d1cf88daf44b8a20734f479a0f5ed,1689949173812118, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949183810851, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949183810851, level 1 action backoff sleep 15.394871241s,MESSAGE= level 1 action backoff sleep 15.394871241s
224d1cf88daf44b8a20734f479a0f5ed,1689949199224401, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949209224721, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
224d1cf88daf44b8a20734f479a0f5ed,1689949209224721, level 1 action backoff sleep 29.271137938s,MESSAGE= level 1 action backoff sleep 29.271137938s
224d1cf88daf44b8a20734f479a0f5ed,1689949238525817, level 1 action dial network tcp addr smartconnect.smartwireless.de:5225,MESSAGE= level 1 action dial network tcp addr smartconnect.smartwireless.de:5225
224d1cf88daf44b8a20734f479a0f5ed,1689949248530353, level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout,MESSAGE= level 0 msg dial failed network tcp addr smartconnect.smartwireless.de:5225 err dial tcp: i/o timeout
